Repeat.New,Species,Metal.Band,Color.bands,TempMarker,Date,Time,Age,HA,Sex,HS,Wing,Weight,Location,Bander,Fat,CP,BP,Ectos,Wear,Net.Location,Comments,Tarsus,Exp.Culmen,Culmen.Nares,Culmen.Width,Culmen.Depth,Tail,Hg.Blood.ID,Hg.Tail.ID,Hg.Secondaries.ID,ToanailID,individual
1,NBTO,1147,NA,NA,3/16/2007,1740,1,1,0,NA,47,6.7,PUVI,SJF,5,0,0,1,1,1,"Line 1, irregular 6m. - PMM = 0.5",17.17,15.44,12.33,4.2,2.9,39,NA,NA,NBTO _ 1147,,
2,OVEN,217161716,NA,NA,3/16/2007,830,6,1,0,NA,NA,NA,PUVI,SJF,5,0,0,4,1,1-F,Released at the net because small cut under its right wing (may have been caused by the net).,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161716,,
1,RLTH,8279,NA,NA,3/16/2007,1210,6,1,0,NA,125,69.4,PUVI,JK,0,0,0,4,1,1-E.25,PMM = 0.5,43,21.82,15.65,6.13,6.09,119,B07.262,NA,RLTH _ 8279,,
2,RTSO,1699,NA,NA,3/16/2007,1500,1,1,0,NA,90.5,26.9,PUVI,JK,5,0,0,4,1,8-Jan,"1-8, near 1-D.",24.52,9.76,6.59,4.45,3.48,91,NA,NA,RTSO _ 1699,,
1,RTSO,NA,DB/DB,NA,3/16/2007,1500,1,1,0,NA,85.5,25.6,PUVI,JMT,5,0,0,4,1,1-May,0.8 gr. of poop! PMM = 0.5,24.26,10.36,6.9,4.86,3.78,85,NA,NA,RTSO _ DB/DB,,
1,RTSO,NA,DB/R,NA,3/16/2007,720,1,1,0,NA,84,24.7,PUVI,EC,5,0,0,1,1,1-C.25,Elvis thinks is a second year bird.,25.6,9.95,7.1,5.22,3.7,78,NA,NA,RTSO _ DB/R,,
2,WCHT,907,ODB/YX,NA,3/16/2007,1900,6,1,0,NA,84,40,PUVI,SJF,1,0,0,1,3,1-I,PMM = 0.5,33.48,20.75,14.87,4.46,6.68,89,B07.405,NA,WCHT _ 907,,
1,WCHT,8277,DBR/DBX,NA,3/16/2007,820,1,1,0,NA,80.5,41.9,PUVI,EC,1,0,0,1,3,7-May,PMM = 1,34.38,20.58,16.04,4.54,6.36,86,NA,NA,WCHT _ 8277,,
1,BITH,157105631,NA,NA,3/16/2007,700,1,1,4,9,91,28.2,PUVI,JK,1,1,0,4,1,1F 20m se,NA,34,13.46,9.62,4.51,3.83,64,NA,NA,BITH _ 157105631,,
2,BITH,157106065,NA,NA,3/16/2007,1000,1,9,4,9,93.5,29.4,PUVI,JK,1,0,0,4,1,T arriba irregular,NA,34.58,13.7,10.2,4.29,4.02,79,NA,NA,BITH _ 157106065,,
2,GABU,1866,NA,NA,3/17/2007,730,6,19,4,1,78,24.9,PUVI,EC,5,0,0,1,1,11-Mar,NA,25.03,14.29,11.17,9.83,10.81,69,NA,NA,GABU _ 1866,,
0,GABU,NA,NA,NA,3/17/2007,740,6,1,5,1,71,20.9,PUVI,JDD,5,0,0,4,2,8-May,NA,23.81,13.2,8.38,6.37,9.96,58,NA,NA,NA,,
1,GTGT,1552,OBK/OX,NA,3/17/2007,1000,6,13,0,NA,65,14,PUVI,SJF,0,0,0,4,1,1-I,NA,25.44,14.06,11.01,4.44,4.38,61,NA,NA,GTGT _ 1552,,
1,GTGT,1553,PUBK/PUX,NA,3/17/2007,1010,6,13,0,NA,61,13,PUVI,JMT,5,0,0,4,1,1-J.25,PMM = 1,25.05,13.22,14.9,3.89,4.06,62,NA,NA,GTGT _ 1553,,
1,GTGT,NA,PIDB/,NA,3/17/2007,1020,6,19,0,NA,60,11.7,PUVI,SJF,0,0,0,4,1,1-E,"Right leg cut off, half-way through tarsus; suspected due to metal band. The tarsus measurement was taken from the left one.",23.68,12.1,9.91,3.42,3.73,61,NA,NA,GTGT _ PIDB/,,
1,HISP,334,NA,NA,3/17/2007,910,5,1,4,1,85,25.4,PUVI,EGG,5,0,0,4,2,4-May,NA,22.88,10.27,7.31,5.5,5.28,72,NA,NA,HISP _ 334,,
2,HISP,135192362,NA,NA,3/17/2007,930,6,NA,5,1,82,26.6,PUVI,EC,0,0,0,4,1,2-Mar,PMM = 0.5,24.02,11.01,7.75,5.87,5.34,68,NA,NA,HISP _ 135192362,,
1,NBTO,1148,NA,NA,3/17/2007,910,1,1,0,NA,47,6.3,PUVI,EC,5,0,0,1,1,3-May,PMM = 0.5,18.04,17.31,13.84,4.14,3,38,NA,NA,NBTO _ 1148,,
1,NBTO,1149,NA,NA,3/17/2007,1000,1,1,0,NA,47.5,7.2,PUVI,JMT,5,0,0,1,1,1-J,Possibly a second year bird. - PMM = 1,19.71,15.93,11.75,4.2,2.76,38,NA,NA,NBTO _ 1149,,
1,OVEN,217161754,NA,NA,3/17/2007,730,5,1,0,NA,76,19.3,PUVI,SJF,0,0,0,4,1,1-J.25,NA,24.12,12.42,8.93,4.06,4.39,52,B07.340,NA,OVEN _ 217161754,,
2,OVEN,217161731,NA,NA,3/17/2007,930,6,19,0,NA,80,21.9,PUVI,EC,5,0,0,4,1,3-Mar,NA,25.48,12.4,9.11,4.04,4.35,52,B07.275,NA,OVEN _ 217161731,,
2,OVEN,156148110,NA,NA,3/17/2007,840,5,1,0,NA,76,17.8,PUVI,JMT,5,0,0,4,1,0-A,PMM = 0,25.46,12.31,9.15,3.84,4.06,51.5,B07.410,NA,OVEN _ 156148110,,
1,WFQD,NA,NA,Rx5L,3/17/2007,910,1,1,0,NA,152,189,PUVI,SJF,0,0,0,1,NA,1-J.25,"PMM = 0.5, cut left R5",42.93,15.85,10.43,4.79,5.27,103,NA,NA,WFQD _ Session 17 Rx5L,,
1,HHTA,1551,PUPU/DBX,NA,3/17/2007,940,1,1,0,NA,63,12,PUVI,SJF,0,0,0,4,1,1-J,Possibly a second year bird. - PMM = 0.5,23.3,13.49,9.65,4.23,4.83,60,B07.348,NA,HHTA _ 1551,,
2,BITH,157106251,NA,NA,3/17/2007,740,2,E,5,9,86,24.4,PUVI,EC,5,0,0,1,1,8-Mar,NA,32.01,13.05,10.07,5.65,4.01,62.5,NA,NA,BITH _ 157106251,,
1,BCPT,1851,NA,NA,2/7/2008,1920,6,1,0,0,89,32.4,PALO,JLB,1,0,0,4,1,BN3,NA,27.84,16.66,14.04,5.95,7.9,71,NA,NA,BCPT _ 1851,,
2,HISP,1710,NA,NA,2/7/2008,1910,6,9,5,1,81.5,26.4,PALO,JLB,1,0,0,4,1,AN4,NA,24.42,9.77,7.01,5.74,5.52,68.5,NA,NA,HISP _ 1710,,
2,HISP,1805,NA,NA,2/7/2008,1920,6,19,4,1,84,26.9,PALO,JLB,1,0,0,4,1,AN4,lice adults and eggs,22.39,9.65,7.28,5.83,5.42,71,NA,NA,HISP _ 1805,,
1,HIWO,917,NA,NA,2/7/2008,1920,1,1,4,1,131,88.9,PALO,JLB,0,0,0,4,1,AS3,NA,36.5,33.7,27.75,8.23,7.4,98,NA,NA,HIWO _ 917,,
1,NBTO,1214,NA,NA,2/7/2008,1810,1,1,0,NA,45,6.9,PALO,MDM,1,0,0,1,1,CN3,blood,18.01,14.09,11.18,4.06,2.61,36,NA,NA,NBTO _ 1214,,
2,RTSO,1809,NA,NA,2/7/2008,1910,6,9,0,NA,84,27.3,PALO,MDM,1,0,0,4,1,CN4,NA,25.3,10.23,7.48,4.5,3.65,83,NA,NA,RTSO _ 1809,,
1,RTSO,1852,NA,NA,2/7/2008,1920,1,1,0,NA,88,29.4,PALO,MDM,1,0,0,4,1,BN4,NA,26.42,10.01,6.88,4.6,3.7,85,NA,NA,RTSO _ 1852,,
1,BAWW,249089119,NA,NA,2/8/2008,1450,6,1,4,1,69.5,10,PALO,CCR,5,NA,NA,4,2,R5,NA,19.98,12.44,9.55,3.03,3.26,50.5,NA,NA,BAWW _ 249089119,,
1,BCPT,413,YPI/RX,NA,2/8/2008,1700,6,1,0,0,89,30.7,PALO,ROA,5,0,0,1,1,BN2,blood,23.73,20.04,15.47,6.43,7.04,70,NA,NA,BCPT _ 413,,
2,BTBW,222095747,NA,NA,2/8/2008,1620,6,1,4,1,68,9.8,PALO,CCR,5,0,0,4,1,R6,NA,21.28,10.32,7.29,3.22,2.94,52,NA,NA,BTBW _ 222095747,,
2,BTBW,222096531,NA,NA,2/8/2008,830,6,19,4,1,66,9.1,PALO,MDM,5,0,0,4,1,CN2,NA,22.21,10.56,7.9,3.27,2.75,53,NA,NA,BTBW _ 222096531,,
1,BTBW,249089117,NA,NA,2/8/2008,1230,6,1,5,1,60,8.6,PALO,MDM,5,0,0,4,1,AN2,NA,21.6,10.39,7.34,3.15,3.03,49,NA,NA,BTBW _ 249089117,,
1,BTBW,249089118,NA,NA,2/8/2008,1400,1,1,5,1,59,9.1,PALO,MDM,5,NA,NA,4,1,CS1,NA,20.75,10.32,6.89,3.57,2.89,48,NA,NA,BTBW _ 249089118,,
1,BTBW,249089120,NA,NA,2/8/2008,1500,1,1,5,1,61,8.8,PALO,JLB,0,NA,NA,4,1,R6,NA,21.57,9.5,6.78,3.27,2.92,49,NA,NA,BTBW _ 249089120,,
2,GTGT,501,DBLB/WX,NA,2/8/2008,1230,6,13,0,NA,63.5,14.2,PALO,CCR,5,0,0,NA,NA,CS6,color bands added,25.42,12.74,9.32,3.74,3.98,65,NA,NA,GTGT _ 501,,
2,GTGT,504,WW/YX,NA,2/8/2008,1330,6,13,0,NA,60.5,12.8,PALO,CCR,5,0,0,4,1,AN3,color bands added,24.6,NA,NA,NA,NA,62,NA,NA,GTGT _ 504,,
1,GTGT,522,PIDB/DBX,NA,2/8/2008,910,6,13,0,NA,63.5,13.4,PALO,ROA,5,0,0,1,1,BN4,NA,22.93,13,10.55,4.39,4.18,62,NA,NA,GTGT _ 522,,
1,GTGT,525,DBDB/PUX,NA,2/8/2008,1200,6,13,0,NA,66,13.4,PALO,MDM,5,0,0,4,1,CS5,NA,24.15,11.31,10.42,3.46,3.89,62,NA,NA,GTGT _ 525,,
1,HIEM,NA,NA,R1,2/8/2008,930,1,1,4,1,58,4.1,PALO,CCR,NA,NA,NA,NA,NA,BS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,HIEM _ Session 18 R1,,
1,HIPE,521,NA,NA,2/8/2008,740,1,1,0,NA,74,10.2,PALO,ROA,5,0,0,1,1,NA,NA,8.94,11.97,10.18,5.72,4.42,67,NA,NA,HIPE _ 521,,
1,HIPE,523,NA,NA,2/8/2008,1000,1,1,5,1,72,10.3,PALO,ROA,5,0,0,4,1,BS2,NA,14.06,11.12,10.81,6.76,3.46,68,NA,NA,HIPE _ 523,,
1,HIPE,524,NA,NA,2/8/2008,1050,1,1,0,NA,75,11.2,PALO,MDM,5,0,0,4,1,BS4,NA,17.33,11.82,10.65,6.62,3.86,67,NA,NA,HIPE _ 524,,
1,HIWO,918,NA,NA,2/8/2008,1230,1,1,5,1,123,65,PALO,ROA,5,0,0,4,1,AN5,NA,23.53,25.66,20.09,7.4,7.32,91,NA,NA,HIWO _ 918,,
1,LATH,920,NA,NA,2/8/2008,1830,1,1,0,NA,133,97.5,PALO,JLB,1,0,2,4,1,AN1,blood,51.15,23.31,16.69,6.95,7.99,106,NA,NA,LATH _ 920,,
2,NBTO,1204,NA,NA,2/8/2008,1040,6,9,0,NA,46,6.3,PALO,ROA,5,0,0,1,1,BN4,NA,15.95,17.2,13.08,4.54,2.88,38,NA,NA,NBTO _ 1204,,
2,NBTO,1214,NA,NA,2/8/2008,950,1,1,0,NA,NA,6.7,PALO,ROA,NA,NA,NA,NA,NA,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBTO _ 1214,,
1,NBTO,1215,NA,NA,2/8/2008,740,1,1,0,NA,46,6.5,PALO,JAH,0,0,0,4,1,BN3,NA,14.81,14.18,11.97,3.11,2.92,36,NA,NA,NBTO _ 1215,,
1,NBTO,1216,NA,NA,2/8/2008,810,1,1,0,NA,47,6.7,PALO,MDM,1,0,0,1,1,BS2,NA,16.65,15.9,12.15,4.23,2.84,36,NA,NA,NBTO _ 1216,,
1,NBTO,1217,NA,NA,2/8/2008,930,1,1,0,NA,46,5.9,PALO,MDM,0,0,0,4,1,CS3,NA,16.88,14.12,11.01,4.13,2.19,38,NA,NA,NBTO _ 1217,,
1,NBTO,1218,NA,NA,2/8/2008,1400,1,1,0,NA,46,6.5,PALO,JAH,5,0,0,1,1,CS5,NA,17.93,14.5,11.65,4.9,2.74,38,NA,NA,NBTO _ 1218,,
1,NBTO,1219,NA,NA,2/8/2008,1510,1,1,0,NA,48,6.6,PALO,MDM,5,0,0,4,1,CS3,NA,12.42,15.06,12.98,4.36,2.92,37,NA,NA,NBTO _ 1219,,
1,NBTO,1220,NA,NA,2/8/2008,1800,1,1,0,NA,45,6.9,PALO,CCR,1,0,0,4,1,BN5,NA,17.9,15.08,12.01,4.17,2.7,35,NA,NA,NBTO _ 1220,,
1,OVEN,217161446,NA,NA,2/8/2008,1750,6,1,0,NA,71,20.5,PALO,MDM,1,NA,NA,4,1,R6,NA,25.4,10.77,8.36,3.94,4.12,50,NA,NA,OVEN _ 217161446,,
1,OVEN,217161445,NA,NA,2/8/2008,1340,1,1,0,NA,78,20,PALO,ROA,5,NA,NA,1,1,BN5,NA,23.02,12.04,8.36,4.14,4.38,52,NA,NA,OVEN _ 217161445,,
1,OVEN,217161444,NA,NA,2/8/2008,800,1,1,0,NA,74,19,PALO,CCR,5,NA,NA,4,1,R1,NA,33.74,11.99,8.22,3.7,4.02,54,NA,NA,OVEN _ 217161444,,
2,OVEN,217161444,NA,NA,2/8/2008,1710,1,1,0,NA,NA,20.4,PALO,ROA,NA,NA,NA,NA,NA,CS3,same day recap,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161444,,
2,OVEN,201105188,NA,NA,2/8/2008,1040,6,19,0,NA,74,NA,PALO,MDM,1,NA,NA,4,1,CN1,NA,23.69,11.35,10.3,3.7,4.25,55,NA,NA,OVEN _ 201105188,,
2,OVEN,201105188,NA,NA,2/8/2008,1900,6,19,0,NA,75,21,PALO,JLB,0,NA,NA,4,1,CN1,NA,24.49,12.17,9.18,3.94,4.03,55,NA,NA,OVEN _ 201105188,,
1,RLTH,919,NA,NA,2/8/2008,1800,1,1,0,NA,124,71.7,PALO,JAH,5,0,0,4,1,BN4,NA,44.6,21.56,15.49,6,6.41,112,NA,NA,RLTH _ 919,,
1,RTSO,1853,NA,NA,2/8/2008,1340,1,1,0,NA,90,28.7,PALO,ROA,5,0,0,1,1,NA,NA,23.11,10.31,6.26,4.86,3.77,91,NA,NA,RTSO _ 1853,,
2,RTSO,135192358,NA,NA,2/8/2008,1850,6,9,0,NA,86,28.7,PALO,JLB,2,0,0,4,1,AN4,NA,24.9,10.21,7.02,3.79,4.44,93,NA,NA,RTSO _ 135192358,,
1,HHTA,526,PUO/DBX,NA,2/8/2008,1650,1,1,0,NA,65,13.6,PALO,JLB,1,0,0,1,1,AS3,blood,23.85,12.84,10,4.42,4.71,66,NA,NA,HHTA _ 526,,
2,BITH,135192391,NA,NA,2/8/2008,850,1,9,4,9,93,24.9,PALO,CCR,5,NA,NA,1,1,AS3,NA,31.09,12.99,8.77,4.44,3.84,76,NA,NA,BITH _ 135192391,,
1,BITH,157105650,NA,NA,2/8/2008,1100,2,T,4,9,91,26.7,PALO,CCR,5,NA,NA,4,1,CN2,NA,32.55,13.35,9.13,3.96,3.86,75.5,NA,NA,BITH _ 157105650,,
1,BITH,157105651,NA,NA,2/8/2008,1740,2,TB,4,9,86,23.1,PALO,CCR,5,NA,NA,4,1,AN3,NA,31.56,13.52,9.23,3.99,3.62,68,NA,NA,BITH _ 157105651,,
2,BITH,157106248,NA,NA,2/8/2008,940,1,9,4,9,91.5,24.2,PALO,CCR,5,NA,NA,4,1,AS3,NA,32.94,12.57,8.56,4.34,3.94,67.5,NA,NA,BITH _ 157106248,,
2,BAWW,249089119,NA,NA,2/9/2008,950,6,1,4,1,NA,9.6,PALO,MDM,NA,NA,NA,NA,NA,AS3,RECAP from 8 Feb,NA,NA,NA,NA,NA,NA,NA,NA,BAWW _ 249089119,,
1,GABU,1221,NA,NA,2/9/2008,810,1,1,5,1,70,66,PALO,MDM,5,0,0,4,1,R1,size 0A band???,24.87,11.88,10.04,7.89,10.46,66,NA,NA,GABU _ 1221,,
1,GTGT,527,OX/DBO,NA,2/9/2008,840,6,13,0,NA,64,NA,PALO,MDM,5,0,0,4,2,BN5,NA,25.44,12.28,10.38,4,3.88,61,NA,NA,GTGT _ 527,,
1,GTGT,528,WX/WO,NA,2/9/2008,940,6,13,0,NA,64,14,PALO,MDM,5,0,0,4,1,BN4,NA,23.89,11.54,10.38,3.66,4.13,65,NA,NA,GTGT _ 528,,
1,GTGT,529,DBPI/LBX,NA,2/9/2008,1030,6,13,0,NA,62,15,PALO,MDM,5,0,0,4,1,CS7,NA,25.2,12.7,10.5,3.46,3.91,64.5,NA,NA,GTGT _ 529,,
1,GTGT,531,DBX/ODB,NA,2/9/2008,1930,5,13,0,NA,63,14,PUVI,JAH,1,0,0,1,1,31,NA,27.84,12.36,9.99,3.35,3.82,62,NA,NA,GTGT _ 531,,
1,HIEM,NA,NA,L1,2/9/2008,830,1,1,5,1,53,4,PALO,MDM,5,0,0,4,2,CS2,NA,NA,18.1,16.41,2.99,1.66,34,NA,NA,HIEM _ Session 18 L1,,
1,HIEM,NA,NA,R2,2/9/2008,830,1,1,4,1,56.5,4.6,PALO,MDM,5,0,0,4,1,AN4,NA,NA,16.39,14.64,2.53,1.88,32,NA,NA,HIEM _ Session 18 R2,,
2,HIPE,521,NA,NA,2/9/2008,830,1,1,0,NA,NA,10.1,PALO,JAH,NA,NA,NA,NA,NA,AN1,recap from 8 Feb,NA,NA,NA,NA,NA,NA,NA,NA,HIPE _ 521,,
1,HIPE,530,NA,NA,2/9/2008,1030,1,1,0,NA,71.5,10.3,PALO,ROA,5,0,0,1,1,BN3,NA,14.13,13.06,9.22,6.2,3.73,69,NA,NA,HIPE _ 530,,
2,NBTO,329,NA,NA,2/9/2008,800,6,9,0,NA,46,6.4,PALO,MDM,5,0,0,4,1,BS3,NA,16.96,15.66,12.59,4.34,3.19,39,NA,NA,NBTO _ 329,,
2,NBTO,390,NA,NA,2/9/2008,1130,6,9,0,NA,45.5,6.8,PALO,JLB,0,0,0,1,1,R4,NA,17.19,15.55,12.29,4.43,3.52,36.5,NA,NA,NBTO _ 390,,
1,OVEN,217161447,NA,NA,2/9/2008,1930,5,1,0,NA,74,21,PUVI,MDM,1,0,0,4,1,31,NA,25.27,12.03,10.38,3.84,4.14,53,NA,NA,OVEN _ 217161447,,
2,RTSO,1713,NA,NA,2/9/2008,800,6,9,0,NA,88,28.1,PALO,MDM,5,0,0,4,1,BN4,NA,25.5,10.43,6.47,5.13,4.15,86,NA,NA,RTSO _ 1713,,
2,RTSO,1854,NA,NA,2/9/2008,1030,1,1,0,NA,85,24.2,PALO,ROA,5,0,0,4,1,BN1,NA,22.36,9.56,6.6,4.34,3.56,84,NA,NA,RTSO _ 1854,,
2,WCHT,823,DBX/RY,NA,2/9/2008,1000,6,9,0,NA,94,54.4,PALO,MDM,1,0,0,4,1,CS1,NA,37.5,20.2,15.4,4.55,6.68,101,NA,NA,WCHT _ 823,,
1,WCHT,921,NA,NA,2/9/2008,740,1,1,0,NA,98,48.8,PALO,CCR,5,0,0,1,1,CS1,NA,34.72,20.79,15.24,4.56,6.22,110,NA,NA,WCHT _ 921,,
1,WFQD,NA,NA,R5,2/9/2008,930,1,1,0,NA,160.5,218,PALO,CCR,5,0,0,1,1,CS7,NA,44.24,NA,9.22,NA,NA,102.5,NA,NA,WFQD _ Session 18 R5,,
1,BITH,157105652,NA,NA,2/9/2008,1750,1,T,4,9,92,26.7,PALO,CCR,5,NA,NA,1,1,irregular near PAT1,NA,32.38,13.06,9.14,4.11,3.85,69.5,NA,NA,BITH _ 157105652,,
1,BANA,538,NA,NA,2/10/2008,1730,1,1,0,NA,56.5,8.2,PUVI,ROA,5,0,0,4,2,18,NA,16.22,12.35,8.77,3.28,3.22,35,NA,NA,BANA _ 538,,
1,BAWW,249089121,NA,NA,2/10/2008,1020,6,1,4,1,68.5,10.5,PUVI,MDM,5,0,0,1,1,59,NA,19.78,11.98,10.31,3.22,3.15,46,NA,NA,BAWW _ 249089121,,
1,BCPT,414,NA,NA,2/10/2008,1150,6,1,0,0,94,31.4,PUVI,JAH,5,0,0,4,1,37,COLOR BANDS???,28.86,19.3,15.66,6.37,6.89,71,NA,NA,BCPT _ 414,,
1,BTBW,211080015,NA,NA,2/10/2008,1620,5,1,5,1,61.5,8.4,PUVI,JLB,5,0,0,1,1,34,NA,21.31,9.28,7.28,3.27,2.63,51,NA,NA,BTBW _ 211080015,,
2,BTBW,222095743,NA,NA,2/10/2008,900,6,19,5,1,62.5,8.2,PUVI,MDM,5,0,0,4,1,52,NA,20.73,13.52,12.18,3.46,2.76,50,NA,NA,BTBW _ 222095743,,
1,GABU,1857,NA,NA,2/10/2008,1450,1,1,5,1,70.5,21.9,PUVI,JAH,5,0,0,1,1,37,blood,25.5,12.24,10.33,10.6,5.99,66,NA,NA,GABU _ 1857,,
2,GABU,157105184,NA,NA,2/10/2008,900,6,19,4,1,75,23.6,PUVI,JAH,5,0,0,4,1,NA,ORIG. BANDED Mar 1998,24.8,13.12,10.3,8.61,10.8,69,NA,NA,GABU _ 157105184,,
2,GTGT,535,YX/YY,NA,2/10/2008,1150,6,13,0,NA,64.5,14.2,PUVI,CCR,5,0,0,1,1,32,metal band added,23.58,13.75,10.57,3.89,4.1,68.5,NA,NA,GTGT _ 535,,
1,GTGT,536,PIW/DBX,NA,2/10/2008,1630,5,13,0,NA,58,13.6,PUVI,CCR,1,0,0,1,2,1G,NA,24.18,12.71,9.04,3.3,4.08,62,NA,NA,GTGT _ 536,,
1,GTGT,539,NA,NA,2/10/2008,1940,6,13,0,NA,65,15.1,PUVI,ROA,5,NA,NA,4,1,16,NA,21.65,12.36,9.1,4.24,3.95,66,NA,NA,GTGT _ 539,,
1,GTGT,540,NA,NA,2/10/2008,1940,6,13,0,NA,66.5,14.9,PUVI,JAH,1,0,0,4,1,38,lice adults and eggs,25.2,14.21,10.13,3.54,4.06,66,NA,NA,GTGT _ 540,,
1,HIPE,532,NA,NA,2/10/2008,730,1,1,0,NA,69,NA,PUVI,JLB,5,0,0,4,1,53,NA,17.06,12.01,10.06,6.44,3.51,69,NA,NA,HIPE _ 532,,
1,HIPE,533,NA,NA,2/10/2008,730,1,1,0,NA,69,10.6,PUVI,JLB,5,0,0,4,1,17,NA,17.07,13,9.52,6.27,3.53,64,NA,NA,HIPE _ 533,,
1,HIPE,534,NA,NA,2/10/2008,900,1,1,0,NA,65,9.9,PUVI,MDM,5,0,0,1,1,59,NA,16.06,11.8,8.93,6.56,3.64,60,NA,NA,HIPE _ 534,,
1,KEWA,217161448,NA,NA,2/10/2008,1320,5,1,0,NA,63,13.3,PUVI,ROA,5,NA,NA,4,1,18,NA,21.15,11.59,8.77,3.78,3.58,45.5,NA,NA,KEWA _ 217161448,,
2,NBTO,313,NA,NA,2/10/2008,850,6,9,0,NA,47,6.5,PUVI,MDM,5,0,0,1,1,34,NA,16,19.8,12.2,4.13,2.93,39,NA,NA,NBTO _ 313,,
2,NBTO,353,NA,NA,2/10/2008,730,6,9,0,NA,46,6.2,PUVI,MDM,5,0,0,1,1,59,NA,17.92,15.96,12.85,4.1,2.64,39,NA,NA,NBTO _ 353,,
2,NBTO,389,RPU/LGX,NA,2/10/2008,1740,6,9,0,NA,46.5,6.9,PUVI,MDM,5,0,0,1,1,51,NA,12.78,15.41,13.2,4.36,2.65,37,NA,NA,NBTO _ 389,,
1,NBTO,1222,NA,NA,2/10/2008,730,1,1,0,NA,46,5.9,PUVI,JLB,0,0,0,1,1,1G,NA,16.94,15,12.22,4.95,2.72,37,NA,NA,NBTO _ 1222,,
1,NBTO,1223,NA,NA,2/10/2008,1230,1,1,0,NA,44,6.5,PUVI,CCR,5,0,0,1,1,1DW,NA,17.29,16.91,12.81,4.12,2.72,37.5,NA,NA,NBTO _ 1223,,
1,NBTO,1224,NA,NA,2/10/2008,1410,1,1,0,NA,45.5,6.3,PUVI,MDM,5,0,0,1,1,33,NA,12.16,15.23,11.9,4.6,2.68,37.5,NA,NA,NBTO _ 1224,,
1,NBTO,1225,NA,NA,2/10/2008,1620,1,1,0,NA,46.5,6.9,PUVI,MDM,5,0,0,1,1,58,NA,17.38,15.83,12.93,4.36,2.87,38.5,NA,NA,NBTO _ 1225,,
1,OVEN,217161450,NA,NA,2/10/2008,1930,6,1,0,NA,71.5,19.2,PUVI,MDM,5,0,0,4,1,52,NA,24.17,11.4,8.59,3.91,4,52.5,NA,NA,OVEN _ 217161450,,
2,OVEN,217161447,NA,NA,2/10/2008,930,5,1,0,NA,NA,19.5,PUVI,JAH,NA,NA,NA,NA,NA,36,recap from 9 Feb,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161447,,
2,OVEN,156148111,NA,NA,2/10/2008,850,6,19,0,NA,NA,19.8,PUVI,MDM,5,0,0,4,1,36,NA,25.9,10.74,8.38,3.92,3,60,NA,NA,OVEN _ 156148111,,
1,RLTH,922,NA,NA,2/10/2008,850,1,1,0,NA,124.5,68.3,PUVI,JAH,5,0,1,4,1,38,NA,44.59,20.89,15.6,6.4,6.6,111,NA,NA,RLTH _ 922,,
2,RLTH,8271,NA,NA,2/10/2008,1450,6,9,0,NA,127,66.6,PUVI,ROA,5,0,0,1,1,12,blood,39.19,21.97,16.25,6.82,6.57,114,NA,NA,RLTH _ 8271,,
1,RTSO,1855,PIPI/DBX,NA,2/10/2008,930,6,9,0,NA,84,26,PUVI,MDM,5,0,0,4,1,51,bird color-banded (no metal) on 15 March 2007,24.71,10.88,7.23,4.99,3.96,85.5,NA,NA,RTSO _ 1855,,
1,RTSO,1856,NA,NA,2/10/2008,1000,1,1,0,NA,88,27.1,PUVI,JLB,0,0,0,4,1,12,NA,26.04,10.49,7.63,5.6,3.92,90,NA,NA,RTSO _ 1856,,
1,WCHT,923,NA,NA,2/10/2008,1300,1,1,0,NA,88,51.2,PUVI,MDM,5,0,0,4,3,59,NA,37.91,20.84,15.85,4.55,6.54,102,NA,NA,WCHT _ 923,,
1,WCHT,924,NA,NA,2/10/2008,1920,1,1,0,NA,92.5,53.2,PUVI,MDM,1,0,0,1,1,57,NA,37.9,19.5,15.38,4.63,6.11,97,NA,NA,WCHT _ 924,,
1,WCHT,925,YW/RX,NA,2/10/2008,1940,1,1,0,NA,79,43.2,PUVI,JLB,5,0,0,NA,NA,1G,NA,34.15,19.55,15.25,4.97,6.46,87,NA,NA,WCHT _ 925,,
1,WCHT,926,OW/OX,NA,2/10/2008,1950,1,1,0,NA,93,54.5,PUVI,CCR,5,0,0,1,1,19,NA,NA,21.58,15.31,4.11,6.54,104.5,NA,NA,WCHT _ 926,,
2,WCHT,2000,LGLG/DBX,NA,2/10/2008,1950,6,9,0,NA,NA,NA,PUVI,CCR,NA,NA,NA,NA,NA,1G,escaped through hole in bag; one LG color band missing,NA,NA,NA,NA,NA,NA,NA,NA,WCHT _ 2000,,
2,WEWA,222096546,NA,NA,2/10/2008,730,6,9,0,NA,72,12,PUVI,CCR,5,0,0,4,1,14,NA,26.07,14.88,11,3.67,4.59,52,NA,NA,WEWA _ 222096546,,
1,HHTA,537,YDB/PIX,NA,2/10/2008,1340,1,1,0,NA,59,13.5,PUVI,MDM,1,0,0,4,1,33,blood,22.75,11.94,10.56,4.51,4.33,58.5,NA,NA,HHTA _ 537,,
